timestamp,node1,node2,node3,node4,node5,node6,node7
5.1,0.62,2.4,3.2,3.61,2.6,3.3,1.91
5.11,3.24,1.8,1.5,3.2,1.4,1.4,1.01
5.12,4.47,0.8,1.2,2.1,1.2,1.5,0.61
5.13,7.33,0.9,1.1,1,1.2,1.3,2.42
5.14,6.86,1.5,1.4,1.2,1.1,1.2,4.05
5.15,0.82,2.4,0.6,1.8,2,2.3,2.13
5.16,2.46,2.2,1.7,2.4,2.51,3.4,0.8
5.17,0.92,5.61,0.5,5.84,5.4,5.2,1.81
5.18,2.18,5.61,1.6,4.9,5.21,5.62,2.42
5.19,1.68,4.63,1.7,4.12,3.92,4.73,3.74
5.2,0.79,1.9,2.7,3.1,1.5,2.1,2.43
5.21,0.64,1.1,3.8,1.8,0.8,1,1.41
5.22,0.69,1.2,2.4,1,1,1.3,0.7
5.23,1.53,1.5,2.4,0.7,1.7,1.2,2.12
5.24,0.97,1.5,1.4,1.2,1.3,1.8,3.45
5.25,0.82,2,0.8,2.52,1.51,2.31,2.24
5.26,0.84,0,1.4,0.1,0.1,0,1.41
5.27,0.57,0,1.1,0,0,0,0.5
5.28,1,0,1.6,0.1,0,0.1,1.41
5.29,2.25,1.39,0.8,1.25,1,1.41,1.46
5.3,1.33,0.2,2.2,0.4,0.4,0.1,0.5
5.31,0.74,2.22,1.8,1.91,2.01,2.22,1.91
5.32,0.61,0,1.9,0,0,0,0.3
5.33,0.74,0,2,0.1,0.51,0,3.63
5.34,0.74,0.1,3.71,0,0.1,0,1.91
5.35,0.74,2.21,3,2.01,1.81,2,2.43
5.36,0.69,3,1.5,2.71,3.4,3.5,1.62
5.37,0.66,1.5,1.1,1.1,1.6,1.7,1.11
5.38,0.79,1.5,1.7,0.9,1.3,1.5,0.41
5.39,0.97,1.1,1.1,0.9,1.7,1.5,0.71
5.4,0.92,1.4,1,1.5,1.4,1.3,1.31
5.41,0.87,0.7,0.9,0.6,1.1,0.7,2.11
5.42,0.72,1.5,2.1,1.6,1.7,2.3,1.92
5.43,0.77,0.5,1.7,0.4,0.9,0.5,0.61
5.44,0.71,1.8,2.1,2.1,1.7,1.8,1.11
5.45,0.66,2.3,3.81,1.6,2.8,2.6,0.81
