label,timestamp,cpu_usr,cpu_sys,cpu_iowait,cpu_steal,cpu_idle,paging_vmeff,memory_memused,memory_commit,disk_util,network_ifutil
3,3.5,20.24,78.75,0.91,0,0.1,0,68.11,20.14,0,0
3,3.5,74.09,23.38,2.13,0,0,0,70.46,20.14,0,0.93
3,3.5,98.3,0,1.5,0,0,0,71.6,20.14,0,0.29
3,3.5,96.6,0.1,2.8,0,0,0,73.9,20.14,16,1.17
3,3.5,97.5,0,1.9,0,0,0,73.84,20.14,16,1.02
3,3.5,97.1,0,2.7,0,0,0,75.13,17.36,0,0.34
3,3.5,97.1,0,2.5,0,0,0,75.87,19.05,0,0.64
3,3.5,96.7,0.4,2.9,0,0,0,75.89,20.2,0,0.02
3,3.5,63.61,33.37,2.92,0,0.1,0,74.93,20.2,1.28,0.4
3,3.5,81.66,15.23,2.81,0,0,0,72.83,20.2,1.28,0.45
3,3.5,73.35,25.15,1.2,0.1,0.1,0,73.43,20.2,0,0.77
3,3.5,96.5,0.1,3.2,0,0,0,74.95,20.2,0,0.51
3,3.5,96.7,0,2.4,0,0,0,76.94,12.56,16,0.99
3,3.5,97.7,0,2.1,0,0,0,77.84,12.56,0,0.23
3,3.5,91.68,4.31,3.61,0,0,0,75.5,12.56,17.04,0.51
3,3.5,97.1,0.1,2.7,0,0,0,77.85,12.56,0,0.34
3,3.5,95.7,0,2.9,0,0,0,78.1,14.84,0.24,0.99
3,3.5,93.79,2.9,2.5,0,0,0,74.77,18.91,1.44,1.42
3,3.5,95.2,0,3.5,0,0,0,76.94,19.79,0.08,1.69
3,3.5,94.41,0.1,4.6,0,0,0,78.31,20.14,4.88,1.17
3,3.5,94.5,0,5,0,0,0,79.75,20.14,0.24,1.19
3,3.5,88.29,5.95,5.05,0.1,0,0,77.92,20.14,1.76,1.31
3,3.5,93.19,0.1,5.31,0,0,0,81.45,20.14,2.88,2.67
3,3.5,95.4,0.1,3.5,0,0,0,82.69,20.14,0.4,1.51
3,3.5,96.3,0,3.1,0,0,0,83.59,16.41,6.96,1.07
3,3.5,93.09,0.4,3.2,2.9,0,0,84.69,12.49,75.28,1.05
3,3.5,92.71,0.3,3.1,3.4,0.1,0,85.82,14.8,99.84,1.07
3,3.5,97.6,0,2.4,0,0,0,86.66,18.47,32.96,0
3,3.5,98.7,0,1.1,0,0,0,86.14,18.85,0,0.39
3,3.5,98.7,0,1.1,0,0,0,85.87,19.64,0,0.83
3,3.5,98.5,0,1.3,0,0,0,85.32,19.64,0.08,0.79
3,3.5,98.5,0,1.4,0,0,0,85.27,19.64,11.52,0
3,3.5,98.7,0,1.3,0,0,0,85.24,19.64,14.88,0
3,3.5,99.1,0,0.9,0,0,0,85.21,19.64,12.08,0
3,3.5,93.2,2.6,3.4,0,0,0,75.12,18.42,1.84,2.81
3,3.5,96.9,0.1,2.6,0,0,0,74.74,16.05,0.32,1.91
3,3.5,94.81,0,3.4,0,0,0,75.82,18.38,0,2.23
3,3.5,95.2,0,3.6,0,0,0,75.29,18.83,0,3.11
3,3.5,93.99,0,4.2,0,0,0,73.95,19.64,0.16,4.02
3,3.5,85.79,7.41,5.71,0,0,0,66.61,19.64,0,2.07
3,3.5,92.32,0.1,6.19,0.1,0,0,69.61,18.79,0,1.28
3,3.5,95.1,0,4.1,0,0,0,70.77,20.04,0,0.92
3,3.5,96.2,0,3.6,0,0,0,71.78,20.04,13.84,1.05
3,3.5,94.39,0.9,3.11,1.5,0,0,73.03,18.73,12.24,1.3
3,3.5,96.5,0.1,3,0,0,0,74.29,20.38,6.88,1.35
3,3.5,97.7,0,2.3,0,0,0,74.68,20.38,84.8,0
3,3.5,98.2,0,1.8,0,0,0,74.68,20.38,100,0
3,3.5,98.6,0,1.1,0,0,0,74.37,19.03,35.12,0.42
3,3.5,98.2,0.1,1.3,0,0,0,73.97,20.29,0,0.65
3,3.5,98.6,0,1.2,0,0,0,73.36,20.02,0,0.94
3,3.5,99.2,0,0.8,0,0,0,73.31,20.02,0.08,0
3,3.5,98.8,0,1.2,0,0,0,73.27,20.02,1.92,0
3,3.5,68.3,29.19,2.31,0.1,0.1,0,64.1,20.02,0.56,0
3,3.5,50.91,48.39,0.5,0,0,0,64.09,19.59,0.32,0
3,3.5,36.05,62.84,1.01,0,0.1,0,58.16,19.37,0,0
3,3.5,0.6,99.1,0.2,0,0.1,0,54.8,19.58,0.08,0
3,3.5,0,99.9,0.1,0,0,0,54.76,19.58,0,0
3,3.5,0.2,96.49,3.31,0,0,0,22.38,19.58,0.08,0
3,3.5,0,99.9,0.1,0,0,0,22.32,19.58,0,0
3,3.5,59.98,37.21,2.71,0.1,0,0,24.59,19.58,0.16,0
3,3.5,97.2,0.2,2.5,0,0,0,28.46,18.17,0.16,0
3,3.5,98.4,0,1.5,0,0,0,28.29,18.66,0,0
3,3.5,98.8,0,1.2,0,0,0,28.23,19.79,0,0
3,3.5,98.3,0.1,1.6,0,0,0,29.15,19.79,0,0
3,3.5,98.1,0,1.7,0,0,0,29.14,19.79,0.08,0
3,3.5,99.2,0,0.7,0,0,0,29.26,18.38,0.08,0
3,3.5,97.7,0,2,0,0,0,30,20.06,4.24,0
3,3.5,99.2,0,0.8,0,0,0,30.15,20.06,14.88,0
3,3.5,98.4,0,1.6,0,0,0,31.21,20.06,0,0
3,3.5,97.7,0,2.2,0.1,0,0,32.05,20.06,0,0
3,3.5,97.9,0,2.1,0,0,0,32.93,19.85,0,0
3,3.5,93.69,3.01,3.31,0,0,0,26.32,19.65,0.08,0
3,3.5,97,0.4,2.5,0,0,0,30.39,19.65,0,0
3,3.5,98.5,0,1.3,0,0,0,30.42,19.65,3.2,0.16
3,3.5,98.1,0,1.8,0,0,0,30.39,19.65,55.36,0
3,3.5,98.3,0,1.7,0,0,0,31.12,19.65,4.4,0
3,3.5,98.3,0,1.5,0,0,0,31.26,19.65,0,0
3,3.5,99.4,0,0.6,0,0,0,31.2,19.65,0.08,0
3,3.5,98.1,0,1.8,0,0,0,32.12,16.07,0,0
3,3.5,99.3,0,0.6,0.1,0,0,32.3,16.07,0.96,0
3,3.5,97.3,0,2.7,0,0,0,33.35,16.07,0,0
3,3.5,97.8,0,2.2,0,0,0,34.23,12.39,1.04,0
3,3.5,97.3,0.1,1.7,0.9,0,0,35.12,12.39,8.32,0
3,3.5,92.3,3.3,4,0,0.1,0,28.09,12.39,0.56,0.16
3,3.5,97.5,0.1,2.4,0,0,0,29.66,12.39,0,0
3,3.5,96.4,0.1,2.7,0,0,0,33.16,17.93,3.04,0.51
3,3.5,97.9,0,1.8,0,0,0,33.27,19.59,1.6,0.12
3,3.5,98.6,0,1.3,0,0,0,33.65,19.59,52.8,0
3,3.5,98.2,0,1.6,0,0,0,34.26,19.59,0,0
3,3.5,98.6,0.1,1.3,0,0,0,34.19,19.59,0,0
3,3.5,98.7,0,1.3,0,0,0,35.13,19.59,0.08,0
3,3.5,98.4,0,1.4,0.1,0,0,35.56,19.59,0,0
3,3.5,98,0,2,0,0,0,36.35,19.59,0,0
3,3.5,98.4,0,1.6,0,0,0,37.21,19.59,0,0
3,3.5,93.9,3.1,3,0,0,0,32.44,19.59,9.76,0.07
3,3.5,93.69,2.91,3.41,0,0,0,31.91,19.59,1.28,0.36
3,3.5,97.3,0.1,2.3,0,0,0,35.75,19.59,2.64,0.46
3,3.5,97.9,0,2,0,0,0,36.44,16.86,3.68,0
3,3.5,99.1,0,0.9,0,0,0,36.48,19.53,43.28,0
3,3.5,98.2,0,1.7,0,0,0,37.91,19.53,2.32,0
3,3.5,98.4,0,1.5,0,0,0,38.49,19.53,3.2,0
3,3.5,98.8,0,1.2,0,0,0,39.26,19.53,0.08,0
3,3.5,98.8,0,1.1,0,0,0,39.57,19.53,0.8,0
3,3.5,97.4,0,2.4,0,0,0,40.41,19.53,0,0.26
3,3.5,97.9,0,1.9,0.1,0,0,41.12,19.53,1.92,0.2
3,3.5,98.2,0,1.8,0,0,0,42.02,19.53,2.08,0
3,3.5,90.98,4.71,3.61,0,0,0,35.89,19.53,2.32,0.71
3,3.5,97.19,0.2,2.61,0,0,0,39.59,19.53,0.08,0
3,3.5,88.86,8.23,2.81,0,0.1,0,35.99,19.53,0.24,0
3,3.5,96.9,0.1,3,0,0,0,39.88,16.97,6,0
3,3.5,25.18,64.25,1.21,9.37,0,0,34.45,17.91,33.92,0
3,3.5,76.71,20.87,2.32,0,0.1,0,37.12,19.54,0,0.37
3,3.5,65.45,33.74,0.61,0,0,0,37.07,19.54,0,0.58
3,3.5,63.31,35.08,1.31,0,0.1,0,37.5,19.54,0,0.77
3,3.5,75.33,22.37,2.11,0.1,0,0,38.96,19.54,1.52,0.11
3,3.5,97.9,0.1,1.7,0,0,0,40.98,19.54,0,0.44
3,3.5,98,0,1.7,0,0,0,41.51,19.54,1.12,0.7
3,3.5,98.4,0,1.5,0,0,0,41.9,19.54,0,0.17
3,3.5,98,0,2,0,0,0,42.8,19.54,0,0
3,3.5,97.4,0,2,0,0,0,41.8,19.54,2,0.7
3,3.5,56.25,42.44,1.11,0,0,0,38.87,15.93,1.28,0.39
3,3.5,82.8,14.6,2.5,0,0.1,0,40.43,17.91,0,0.02
3,3.5,97.2,0,2.6,0.1,0,0,42.7,19.47,0,0.18
3,3.5,98,0,1.6,0,0,0,43.13,19.47,12.88,0.6
3,3.5,74.27,23.62,2.01,0,0,0,39,19.47,1.12,0.36
3,3.5,83.03,14.86,1.91,0,0,0,40.42,19.47,0.08,0.66
3,3.5,97.6,0.1,2,0,0,0,42.06,19.47,0,0.32
3,3.5,90.4,6.4,2.9,0,0,0,40.44,19.47,0.4,0.8
3,3.5,95.3,0,3.6,0,0,0,42.13,19.47,8.4,1.88
3,3.5,97.7,0,2.1,0,0,0,43,19.47,0,0.51
3,3.5,92.19,3.5,3.9,0,0,0,39.92,19.47,0.8,0.98
3,3.5,95.91,0.1,3.59,0.1,0,0,41.82,19.47,1.28,0.36
3,3.5,94.49,0.1,4.71,0,0,0,44.52,17.24,0,1.46
3,3.5,96.2,0,3.2,0,0,0,45.74,19.44,0.72,1.17
3,3.5,97,0,2.8,0,0,0,46.81,17.46,2.4,0
3,3.5,97,0.3,2.4,0,0.1,0,47.78,19.39,11.44,0.21
3,3.5,97.8,0,1.9,0,0,0,48.24,14.49,10.88,0
3,3.5,97.7,0.1,2.1,0,0,0,48.73,16.2,0,0
3,3.5,97.4,0.1,2.4,0,0,0,49.27,16.2,44.24,0
3,3.5,97.8,0,2,0,0,0,49.77,16.2,36.16,0
3,3.5,97.5,0,2.3,0,0,0,50.28,18.87,10.8,0
3,3.5,98,0,1.8,0,0,0,50.8,19.81,2.96,0
3,3.5,97.1,0,2.7,0,0,0,51.33,20.16,0,0
3,3.5,97.1,0,2.5,0,0,0,51.86,20.16,28.08,0
3,3.5,97.7,0,2,0,0,0,52.37,20.16,0,0
3,3.5,97.3,0.1,2.1,0,0,0,52.64,20.16,28.08,0.39
3,3.5,97.1,0,2.6,0,0,0,52.92,16.18,0.08,0.43
3,3.5,97.3,0,2.3,0,0,0,53.45,19.01,0,0
3,3.5,97.5,0,2.2,0,0,0,53.98,19.81,0,0
3,3.5,97.2,0,2.6,0,0,0,54.52,19.81,18.8,0
3,3.5,97,0,2.6,0,0,0,55.05,15.83,9.36,0
3,3.5,97.1,0.1,2.5,0,0,0,55.55,18.59,28.08,0
3,3.5,97.9,0,2,0,0,0,56.08,19.39,0,0
3,3.5,97.4,0,2.4,0,0,0,55.54,18.57,0.08,0
3,3.5,97.8,0,2.1,0,0,0,55.03,19.72,0,0
3,3.5,92.39,3.9,3.5,0,0,0,52.35,19.72,28.16,0
3,3.5,94.01,0.1,3.7,0.1,0,0,53.18,18.47,0,2.53
3,3.5,96.8,0,3,0,0,0,52.62,18.96,18.16,0.86
3,3.5,94.81,0,3.5,0,0,0,51.48,20.17,0,2.25
3,3.5,94.71,0.7,4.1,0,0,0,48.19,20.17,0,1.07
3,3.5,95.1,0.1,3.8,0,0,0,50.35,20.17,0,1.36
3,3.5,96.6,0,3,0,0,0,51.03,20.17,18.16,0.56
3,3.5,96.6,0,2.7,0,0,0,52.13,20.17,11.44,1.44
3,3.5,96.99,0.5,2.31,0,0,0,53.19,20.17,0,0.21
3,3.5,97.4,0,2.4,0,0,0,54.06,20.17,10.96,0
3,3.5,98.2,0,1.7,0,0,0,54.48,20.17,2.96,0
3,3.5,97.9,0,1.9,0,0,0,55,20.17,18.32,0
3,3.5,97.5,0,2.1,0,0,0,55.54,20.17,42.16,0
3,3.5,98.1,0,1.8,0,0,0,56.05,20.17,0,0
3,3.5,98.2,0,1.6,0,0,0,56.6,20.17,13.68,0
3,3.5,97.4,0,2.4,0.1,0,0,57.18,20.17,2.24,0
3,3.5,97.7,0,2.2,0,0,0,57.77,20.17,28.16,0
3,3.5,97.4,0,2.3,0,0,0,58.37,20.17,0.08,0
3,3.5,97.4,0,2.5,0,0,0,58.94,20.17,28.08,0
3,3.5,97.3,0,2.4,0,0,0,59.51,20.17,0,0
3,3.5,97.1,0,2.5,0,0,0,60.11,20.17,0,0
3,3.5,97.4,0,2.2,0,0,0,60.45,20.17,0,0.39
3,3.5,97.2,0,2.3,0,0,0,60.8,20.17,10.24,0.37
3,3.5,97.2,0,2.4,0,0,0,61.38,20.17,17.84,0.07
3,3.5,97.6,0,2.1,0,0,0,61.98,20.17,28.16,0
3,3.5,97.5,0,2.1,0,0,0,62.54,20.17,0.08,0
3,3.5,98,0,1.8,0,0,0,63.15,18.75,0.08,0
3,3.5,97.6,0,2.2,0,0,0,62.64,20.08,0,0
3,3.5,69.1,20.26,2.94,7.4,0.1,0,56.86,20.08,28.08,0
3,3.5,52.82,44.46,2.02,0,0.3,0,56.78,20.08,0.08,0
3,3.5,27.15,66.16,1.22,5.37,0.1,0,52.4,18.9,18.16,0
3,3.5,0.2,99.7,0,0,0.1,0,52.4,20.07,0.08,0
3,3.5,0,99.9,0.1,0,0,0,52.4,20.07,0,0
3,3.5,0.1,99.7,0.1,0.1,0,0,52.4,20.07,0,0
3,3.5,0,94.26,0.2,5.54,0,0,52.4,20.07,18.08,0
3,3.5,0.1,99.6,0.1,0,0.1,0,52.4,20.07,0,0
3,3.5,0,100,0,0,0,0,52.4,20.07,0,0
3,3.5,0.4,98.9,0.7,0,0,0,45.28,20.07,0,0.01
3,3.5,0.1,99.9,0,0,0,0,45.28,20.07,0,0
3,3.5,81.51,15.28,3.12,0,0,0,47.87,20.07,0.08,0.01
3,3.5,97.3,0.1,2.4,0,0,0,51.91,20.07,0,0
3,3.5,98.2,0,1.6,0,0,0,51.9,20.07,0.24,0
3,3.5,98.2,0,1.8,0,0,0,52.77,20.07,0,0
3,3.5,97.6,0,2.1,0,0,0,53.24,20.07,0,0
3,3.5,98.7,0,1.3,0,0,0,53.99,20.07,12.88,0
3,3.5,96.91,0.1,2.89,0.1,0,0,55.62,20.07,12.96,0
3,3.5,97,0,3,0,0,0,57.46,20.07,14.16,0
3,3.5,77.45,18.74,3.71,0,0.1,0,50.27,20.07,0,0
3,3.5,96.8,0.2,2.9,0,0,0,54.69,20.07,0.56,0
3,3.5,98,0,1.7,0,0,0,54.86,20.07,0.48,0.17
3,3.5,98.9,0,1.1,0,0,0,54.8,20.07,0,0
3,3.5,96.6,0,3.2,0,0,0,56.08,20.07,0,0
3,3.5,98.3,0,1.6,0,0,0,56.02,20.07,66.8,0
3,4,97.1,0,2.9,0,0,0,57.77,20.07,0,0
3,4,97,0,3,0,0,0,59.43,16.08,0,0
3,4,93.5,2.6,3.9,0,0,0,52.41,16.08,0.56,0.17
3,4,96.8,0.2,3,0,0,0,54.07,11.95,0,0
3,4,97.39,0.1,2.1,0,0,0,57.1,11.95,0,0.14
3,4,98.2,0,1.6,0,0,0,56.96,11.95,0.48,0.2
3,4,97.4,0,2.4,0,0,0,58.22,11.95,0,0
3,4,98.4,0,1.5,0,0,0,58.17,11.95,29.84,0
3,4,97.4,0.1,2.5,0,0,0,59.47,11.95,33.2,0
3,4,97,0,3,0,0,0,61.19,11.95,0,0
3,4,87.98,7.31,4.71,0,0,0,53.58,11.95,0.24,0.08
3,4,96.4,0.1,3.4,0,0,0,56.1,11.95,0.88,0.58
3,4,96.8,0.2,2.8,0,0,0,59.58,17.43,0.56,0.17
3,4,98,0,1.9,0,0,0,59.52,19.76,0,0
3,4,97.5,0,2.5,0,0,0,60.78,19.76,0,0
3,4,97.2,0,2.5,0.1,0,0,60.74,19.76,59.36,0
3,4,97.3,0,2.4,0,0,0,61.46,19.76,0,0.5
3,4,97.4,0,2.6,0,0,0,62.88,19.76,0,0
3,4,96.9,0,3.1,0,0,0,64.65,19.76,0,0
3,4,79.23,16.13,4.44,0,0,0,57.73,19.76,1.92,0.67
3,4,97.8,0,2.2,0,0,0,61.63,16.99,0.08,0
3,4,98.2,0,1.7,0,0,0,61.62,19.3,0.08,0
3,4,98.6,0,1.3,0,0,0,61.49,19.64,0.4,0.34
3,4,96.3,0.1,3.1,0,0,0,62.51,19.64,17.88,0.33
3,4,99.6,0,0.4,0,0,0,62.44,19.64,34.72,0
3,4,96.5,0.1,3.4,0,0,0,64.35,19.64,0,0
3,4,96.4,0,3.6,0,0,0,66.13,19.64,0,0
3,4,82.35,12.64,4.71,0.1,0.1,0,59.3,19.64,2.48,0.84
3,4,96.8,0.3,2.9,0,0,0,61.18,16.52,0,0
3,4,97.8,0,1.6,0,0,0,63.81,17.61,0.08,0
3,4,98.4,0,1.5,0,0,0,63.76,19.06,0,0
3,4,97.2,0,2.6,0,0,0,65.02,19.06,0,0
3,4,98.2,0,1.7,0,0,0,64.98,19.06,52,0
3,4,98.3,0,1.7,0,0,0,66.46,19.06,0,0
3,4,96.7,0,3.3,0,0,0,68.1,19.06,0,0
3,4,90.16,5.02,4.62,0,0,0,60.57,19.06,0.8,0.37
3,4,96.8,0.1,2.6,0,0,0,62.88,11.76,2.16,0.46
3,4,96.6,0.1,3.1,0,0,0,66.38,17.47,0,0
3,4,97.4,0,2.3,0,0,0,66.32,19.53,0,0
3,4,92.7,0,2.2,4.9,0.1,0,67.51,19.53,10.8,0
3,4,87.29,0.5,1.4,10.71,0,0,67.66,19.53,33.84,0
3,4,97.2,0,2.7,0.1,0,0,69.5,19.53,29.12,0
3,4,88.03,7.55,4.02,0,0,0,63.14,19.53,3.04,0.51
3,4,96.7,0,3.2,0,0,0,65.51,19.53,0.88,0.15
3,4,97,0.1,2.5,0,0,0,68.72,19.53,0,0
3,4,97.9,0,2,0,0,0,68.66,16.54,0,0
3,4,96.7,0,3.1,0,0,0,69.92,19.06,0,0
3,4,99,0,1,0,0,0,70.31,19.06,0,0
3,4,95.4,0.1,4.5,0,0,0,72.2,19.06,37.12,0
3,4,54.65,42.14,2.9,0,0.1,0,64.4,19.06,2.16,0.66
3,4,88.84,7.84,3.22,0,0,0,68.33,19.06,0.08,0.05
3,4,97.3,0.1,1.8,0,0,0,70.5,19.06,0,1.05
3,4,98.5,0,0.9,0,0,0,70.47,19.06,0.08,1.22
3,4,98,0,1.6,0,0,0,71.08,16.48,0,0.81
3,4,97.5,0,1.9,0,0,0,71.69,17.45,37.12,1.03
3,4,97.7,0,2.1,0,0,0,72.48,19.05,0.08,0.23
3,4,97.1,0,2.8,0,0,0,74.24,19.05,0,0.02
3,4,85.34,10.64,3.92,0.1,0,0,71.15,19.05,1.2,0.42
3,4,12.37,86.12,1.41,0,0.1,0,66.92,19.05,1.36,0.42
3,4,85.2,11.3,3.4,0,0,0,70.85,19.05,0,0.02
3,4,97,0,2.3,0,0,0,72.96,19.05,0,1.07
3,4,97.6,0,1.4,0,0,0,73.11,15.66,0,1.18
3,4,97.3,0,2,0,0,0,73.71,17.41,12.48,0.92
3,4,97.6,0,1.7,0,0,0,74.32,19.01,39.6,0.82
3,4,97.5,0.1,2.2,0,0,0,75.2,19.01,0.08,0.36
3,4,97.4,0,2.6,0,0,0,76.94,19.01,0.08,0.02
3,4,86.59,8.61,4.4,0,0,0,74.2,19.01,1.36,0.42
3,4,90.86,5.12,3.82,0,0,0,72.49,19.01,1.6,0.42
3,4,82.04,15.64,1.61,0,0.1,0,73.58,14.14,0.08,1.2
3,4,97.5,0.1,2.3,0,0,0,76.22,17.55,0.08,0.22
3,4,97.9,0,1.2,0,0,0,76.17,19.47,0.08,1.51
3,4,97.3,0,2.7,0,0,0,77.39,19.47,16.16,0
3,4,91.6,5,3,0,0,0,74.02,19.47,16.08,0.51
3,4,93.38,2.91,3.51,0,0,0,75.79,19.47,1.12,0.92
3,4,91,3.2,5,0,0,0,74.33,19.47,0.24,1.66
3,4,92.58,3.01,4.11,0,0,0,76.74,11.74,1.44,1.39
3,4,91.7,0.2,6.2,0.1,0,0,79.87,17.74,1.44,2.67
3,4,92.41,0.1,6.39,0,0,0,82.46,19.34,4.56,3.08
3,4,94.1,0,5.1,0,0,0,84.44,19.34,27.84,1.21
3,4,85.67,1.5,3.31,8.52,0.1,0,84.85,19.34,100.08,1.34
3,4,92.7,0,3.9,2.4,0,0,85.89,19.34,100,1.14
3,4,95.49,0.1,2.1,1.5,0,0,85.41,19.34,8.88,0.94
3,4,98.8,0,1.2,0,0,0,85.52,19.34,0.08,0
3,4,99.4,0,0.6,0,0,0,85.34,15.29,0.08,0
3,4,98.7,0,1,0,0,0,84.89,11.67,0,0.66
3,4,97.9,0,1.3,0,0,0,84.38,18.07,1.44,0.79
3,4,98.4,0,1.2,0,0,0,84.15,18.99,11.36,0.32
3,4,99.1,0,0.9,0,0,0,84.12,19.33,26.8,0
3,4,99.2,0,0.8,0,0,0,84.11,19.33,0.08,0
3,4,98.5,0,1.3,0,0,0,83.92,19.33,0.4,0.27
3,4,86.65,9.24,3.31,0.1,0,0,74.21,19.33,0,1.68
3,4,95.9,0.1,2.7,0,0,0,74.14,19.33,0.08,1.65
3,4,89.18,3.31,6.11,0,0,0,66.57,18.04,0,2.14
3,4,91.9,0.1,6,0,0,0,66.62,15.28,0.24,3.72
3,4,92,0.1,5.7,0,0,0,68.89,17.8,0,3.21
3,4,92.28,0.2,5.71,0,0,0,70.9,18.93,0,2.36
3,4,92.59,0,5.91,0,0,0,71.96,18.93,8.24,2.15
3,4,90.92,0.1,3.69,4.59,0,0,72.73,18.93,50,1.2
3,4,93.21,0.2,3.6,2.6,0,0,73.65,15.39,100,0.61
3,4,97.9,0,1.6,0,0,0,72.84,18.16,47.2,0.97
3,4,98.7,0,1.2,0,0,0,73.08,15.73,0,0
3,4,98.6,0,1.4,0,0,0,73.01,18.55,0,0
3,4,98.7,0,1.3,0,0,0,72.97,19.83,0.08,0
3,4,98.3,0,1.6,0,0,0,72.74,19.63,11.68,0.34
3,4,98.2,0,1.5,0,0,0,72.13,19.63,13.6,1.1
3,4,98.6,0,1.2,0,0,0,71.9,19.63,1.92,0.32
3,4,99,0,1,0,0,0,71.87,19.63,0.32,0
3,4,92.9,5,2,0,0.1,0,62.65,19.63,0,0
3,4,50.6,48.29,1.01,0,0.1,0,62.62,19.63,0,0
3,4,13.74,84.95,1.3,0,0,0,53.28,19.63,0,0
3,4.5,0.1,99.7,0.2,0,0,0,53.22,19.63,0.32,0
3,4.5,0.1,99.6,0.3,0,0,0,53.17,19.63,0,0
3,4.5,0,0,0,0,0,0,0,19.63,0,0
3,4.5,0,0,0,0,0,0,0,19.63,0,0
3,4.5,0,0,0,0,0,0,0,19.63,0,0
3,4.5,0,0,0,0,0,0,0,19.63,0,0
3,4.5,0,0,0,0,0,0,0,17.92,0,0
3,4.5,0,0,0,0,0,0,0,18.65,0,0
3,4.5,0,0,0,0,0,0,0,18.12,0,0
3,4.5,0,0,0,0,0,0,0,18.52,0,0
3,4.5,0,0,0,0,0,0,0,19.59,0,0
3,4.5,0,0,0,0,0,0,0,19.59,0,0
3,4.5,0,0,0,0,0,0,0,19.3,0,0
3,4.5,0,0,0,0,0,0,0,19.3,0,0
3,4.5,0,0,0,0,0,0,0,19.3,0,0
3,4.5,0,0,0,0,0,0,0,18.78,0,0
3,4.5,0,0,0,0,0,0,0,18.98,0,0
3,4.5,0,0,0,0,0,0,0,18.98,0,0
3,4.5,0,0,0,0,0,0,0,18.98,0,0
3,4.5,0,0,0,0,0,0,0,18.98,0,0
3,4.5,0,0,0,0,0,0,0,18.98,0,0
3,4.5,0,0,0,0,0,0,0,18.98,0,0
3,4.5,0,0,0,0,0,0,0,18.98,0,0
3,4.5,0,0,0,0,0,0,0,15.33,0,0
3,4.5,0,0,0,0,0,0,0,15.33,0,0
3,4.5,0,0,0,0,0,0,0,11.7,0,0
3,4.5,0,0,0,0,0,0,0,11.7,0,0
3,4.5,0,0,0,0,0,0,0,11.7,0,0
4,1,0.4,0.2,0.1,0,99.3,0,15.92,12.67,0,0
4,1,1.71,1.41,13.9,0.1,82.88,0,16.03,13.06,28.64,0
4,1,2.34,1.63,22.4,0.41,72.4,0,16.84,13.06,50.64,1.11
4,1,0.5,0.2,0,0,98.79,0,16.98,13.06,0,0.17
4,1,10.79,1.01,0,0,88.21,0,17.62,17.62,0,0
4,1,97.7,2.2,0,0,0.1,0,19.58,18.7,0.08,0
4,1,96.8,2.6,0,0,0.2,0,23.15,20.11,0.08,0
4,1,98.2,1.7,0,0,0,0,23.14,20.11,0,0
4,1,99,0.9,0,0,0,0,23.25,20.11,0,0
4,1,97.6,2.3,0,0,0,0,24.14,20.11,8.48,0
4,1,98.3,1.3,0,0,0.1,0,24.21,20.11,0,0
4,1,98.9,1.1,0,0,0,0,24.95,20.11,0.08,0
4,1,98.7,1.2,0,0,0,0,25.31,20.11,0,0
4,1,98.5,1.5,0,0,0,0,26.19,20.11,0,0
4,1,97.6,2.4,0,0,0,0,27.11,20.11,0.08,0
4,1,97.5,2.4,0,0,0.1,0,28.03,20.11,11.84,0
4,1,83.63,3.01,0,0,13.35,0,20.55,17.57,0,0
4,1,97.6,2.3,0,0,0.1,0,22.8,18.46,0.08,0
4,1,96.4,3.1,0,0,0.3,0,26.33,20.5,0.56,0.15
4,1,97.7,2.3,0,0,0,0,26.33,20.5,0.08,0
4,1,99,1,0,0,0,0,26.42,20.5,38.48,0
4,1,89.59,1.7,7.21,0.1,1.3,0,27.33,20.5,19.84,0
4,1,98.3,1.6,0,0,0,0,27.33,20.5,0,0
4,1,99.3,0.7,0,0,0,0,27.97,20.5,0.08,0
4,1,98.4,1.3,0,0,0.1,0,28.34,20.5,0,0
4,1,98.9,1,0,0,0.1,0,29.16,20.5,0,0
4,1,98.2,1.8,0,0,0,0,30.08,20.5,0,0
4,1,97.8,2.2,0,0,0,0,30.98,20.5,12.88,0
4,1,78.06,2.61,0,0,19.34,0,22.71,12.88,0.24,0.07
4,1,40.52,2.41,0,0,56.77,0,24.21,17.69,1.84,1
4,1,95.29,3.61,0,0,0,0,26.39,19.77,0.96,1.33
4,1,95.8,3.2,0,0,0.1,0,28.98,20.84,0.96,1.33
4,1,41.31,1.31,3.32,0.1,53.97,0,30.03,20.84,32.16,0
4,1,2.42,0.3,0,0,97.17,0,30.03,20.84,0,0.34
4,1,1.01,0.2,0,0,98.79,0,30.03,20.84,0,0
4,1,1.71,0.2,0,0.1,97.99,0,30.05,20.84,0,0.09
4,1,83.75,2.42,0,0,13.72,0,31.04,20.84,0.08,0.3
4,1,96.7,2.3,0.1,0,0.2,0,31.08,20.84,42.16,0.59
4,1,98.1,1.7,0,0,0,0,31.57,20.84,0,0
4,1,98.1,1.7,0,0,0,0,32.14,20.84,0,0
4,1.5,97.3,2.5,0,0,0,0,32.71,20.84,0,0
4,1.5,97.7,2.1,0,0,0,0,33.19,20.84,0.08,0
4,1.5,97.5,2.4,0,0,0,0,33.74,20.84,2.32,0
4,1.5,97.5,2,0,0,0.1,0,34.1,20.84,20.8,0.3
